name,date,cases
Southington,2020-03-26,8
Sprague,2020-03-26,0
Stafford,2020-03-26,14
Stamford,2020-03-26,60
Sterling,2020-03-26,0
Stonington,2020-03-26,1
Stratford,2020-03-26,12
Suffield,2020-03-26,6
Thomaston,2020-03-26,6
Thompson,2020-03-26,0
Tolland,2020-03-26,6
Torrington,2020-03-26,7
Trumbull,2020-03-26,6
Union,2020-03-26,0
Vernon,2020-03-26,5
Voluntown,2020-03-26,1
Wallingford,2020-03-26,2
Warren,2020-03-26,0
Washington,2020-03-26,3
Waterbury,2020-03-26,30
Waterford,2020-03-26,0
Watertown,2020-03-26,1
West Hartford,2020-03-26,6
West Haven,2020-03-26,12
Westbrook,2020-03-26,0
Weston,2020-03-26,10
Westport,2020-03-26,89
Wethersfield,2020-03-26,3
Willington,2020-03-26,0
Wilton,2020-03-26,17
Winchester,2020-03-26,0
Windham,2020-03-26,0
Windsor,2020-03-26,7
Windsor Locks,2020-03-26,2
Wolcott,2020-03-26,2
Woodbridge,2020-03-26,3
Woodbury,2020-03-26,2
Woodstock,2020-03-26,2
Andover,2020-03-27,0
Ansonia,2020-03-27,3
Ashford,2020-03-27,0
Avon,2020-03-27,6
Barkhamsted,2020-03-27,0
Beacon Falls,2020-03-27,1
Berlin,2020-03-27,9
Bethany,2020-03-27,0
Bethel,2020-03-27,11
Bethlehem,2020-03-27,3
Bloomfield,2020-03-27,3
Bolton,2020-03-27,2
Bozrah,2020-03-27,0
Branford,2020-03-27,12
Bridgeport,2020-03-27,41
Bridgewater,2020-03-27,1
Bristol,2020-03-27,7
Brookfield,2020-03-27,29
Brooklyn,2020-03-27,0
Burlington,2020-03-27,3
Canaan,2020-03-27,0
Canterbury,2020-03-27,0
Canton,2020-03-27,0
Chaplin,2020-03-27,0
Cheshire,2020-03-27,6
Chester,2020-03-27,0
Clinton,2020-03-27,5
Colchester,2020-03-27,1
Colebrook,2020-03-27,0
Columbia,2020-03-27,2
Cornwall,2020-03-27,1
Coventry,2020-03-27,3
Cromwell,2020-03-27,1
Danbury,2020-03-27,85
Darien,2020-03-27,20
Deep River,2020-03-27,2
Derby,2020-03-27,3
Durham,2020-03-27,1
East Granby,2020-03-27,1
East Haddam,2020-03-27,0
East Hampton,2020-03-27,1
East Hartford,2020-03-27,3
East Haven,2020-03-27,7
East Lyme,2020-03-27,2
East Windsor,2020-03-27,0
Eastford,2020-03-27,0
Easton,2020-03-27,3
Ellington,2020-03-27,0
Enfield,2020-03-27,10
Essex,2020-03-27,0
Fairfield,2020-03-27,18
Farmington,2020-03-27,11
Franklin,2020-03-27,1
Glastonbury,2020-03-27,8
Goshen,2020-03-27,0
Granby,2020-03-27,0
Greenwich,2020-03-27,77
Griswold,2020-03-27,0
Groton,2020-03-27,1
Guilford,2020-03-27,3
Haddam,2020-03-27,1
Hamden,2020-03-27,11
Hampton,2020-03-27,0
Hartford,2020-03-27,21
Hartland,2020-03-27,0
Harwinton,2020-03-27,4
Hebron,2020-03-27,1
Kent,2020-03-27,1
Killingly,2020-03-27,1
Killingworth,2020-03-27,1
Lebanon,2020-03-27,0
Ledyard,2020-03-27,1
Lisbon,2020-03-27,2
Litchfield,2020-03-27,2
Lyme,2020-03-27,1
Madison,2020-03-27,6
Manchester,2020-03-27,12
Mansfield,2020-03-27,1
Marlborough,2020-03-27,2
Meriden,2020-03-27,9
Middlebury,2020-03-27,2
Middlefield,2020-03-27,0
Middletown,2020-03-27,6
Milford,2020-03-27,15
Monroe,2020-03-27,6
Montville,2020-03-27,1
Morris,2020-03-27,1
Naugatuck,2020-03-27,7
New Britain,2020-03-27,11
New Canaan,2020-03-27,18
New Fairfield,2020-03-27,16
New Hartford,2020-03-27,0
New Haven,2020-03-27,52
New London,2020-03-27,1
New Milford,2020-03-27,10
Newington,2020-03-27,14
Newtown,2020-03-27,16
Norfolk,2020-03-27,1
North Branford,2020-03-27,0
North Canaan,2020-03-27,0
North Haven,2020-03-27,1
North Stonington,2020-03-27,0
Norwalk,2020-03-27,105
Norwich,2020-03-27,2
Old Lyme,2020-03-27,0
Old Saybrook,2020-03-27,4
Orange,2020-03-27,6
Oxford,2020-03-27,5
Plainfield,2020-03-27,0
Plainville,2020-03-27,3
Plymouth,2020-03-27,1
Pomfret,2020-03-27,0
Portland,2020-03-27,2
Preston,2020-03-27,0
Prospect,2020-03-27,1
Putnam,2020-03-27,0
Redding,2020-03-27,7
Ridgefield,2020-03-27,46
Rocky Hill,2020-03-27,11
Roxbury,2020-03-27,1
Salem,2020-03-27,0
Salisbury,2020-03-27,3
Scotland,2020-03-27,0
Seymour,2020-03-27,5
Sharon,2020-03-27,2
Shelton,2020-03-27,18
Sherman,2020-03-27,2
Simsbury,2020-03-27,4
Somers,2020-03-27,0
South Windsor,2020-03-27,4
Southbury,2020-03-27,5
Southington,2020-03-27,13
Sprague,2020-03-27,0
Stafford,2020-03-27,14
Stamford,2020-03-27,76
Sterling,2020-03-27,0
Stonington,2020-03-27,1
Stratford,2020-03-27,17
Suffield,2020-03-27,7
Thomaston,2020-03-27,5
Thompson,2020-03-27,0
Tolland,2020-03-27,6
Torrington,2020-03-27,8
Trumbull,2020-03-27,8
Union,2020-03-27,0
Vernon,2020-03-27,4
Voluntown,2020-03-27,1
Wallingford,2020-03-27,2
Warren,2020-03-27,0
Washington,2020-03-27,5
Waterbury,2020-03-27,36
Waterford,2020-03-27,0
Watertown,2020-03-27,1
West Hartford,2020-03-27,9
West Haven,2020-03-27,18
Westbrook,2020-03-27,1
Weston,2020-03-27,13
Westport,2020-03-27,95
Wethersfield,2020-03-27,6
Willington,2020-03-27,0
Wilton,2020-03-27,25
Winchester,2020-03-27,0
Windham,2020-03-27,0
Windsor,2020-03-27,9
Windsor Locks,2020-03-27,2
Wolcott,2020-03-27,3
Woodbridge,2020-03-27,3
Woodbury,2020-03-27,2
Woodstock,2020-03-27,2
Andover,2020-03-28,0
Ansonia,2020-03-28,6
Ashford,2020-03-28,0
Avon,2020-03-28,6
Barkhamsted,2020-03-28,0
Beacon Falls,2020-03-28,1
Berlin,2020-03-28,10
Bethany,2020-03-28,0
Bethel,2020-03-28,17
Bethlehem,2020-03-28,3
Bloomfield,2020-03-28,6
Bolton,2020-03-28,2
Bozrah,2020-03-28,0
Branford,2020-03-28,12
Bridgeport,2020-03-28,42
Bridgewater,2020-03-28,1
Bristol,2020-03-28,8
Brookfield,2020-03-28,35
Brooklyn,2020-03-28,0
Burlington,2020-03-28,4
Canaan,2020-03-28,0
Canterbury,2020-03-28,0
Canton,2020-03-28,0
Chaplin,2020-03-28,0
Cheshire,2020-03-28,8
Chester,2020-03-28,0
Clinton,2020-03-28,5
Colchester,2020-03-28,2
Colebrook,2020-03-28,0
Columbia,2020-03-28,2
Cornwall,2020-03-28,1
Coventry,2020-03-28,4
Cromwell,2020-03-28,3
Danbury,2020-03-28,123
Darien,2020-03-28,26
Deep River,2020-03-28,2
Derby,2020-03-28,3
Durham,2020-03-28,1
East Granby,2020-03-28,1
East Haddam,2020-03-28,0
East Hampton,2020-03-28,2
East Hartford,2020-03-28,5
East Haven,2020-03-28,7
East Lyme,2020-03-28,2
East Windsor,2020-03-28,0
Eastford,2020-03-28,0
Easton,2020-03-28,4
Ellington,2020-03-28,0
Enfield,2020-03-28,12
Essex,2020-03-28,0
Fairfield,2020-03-28,21
Farmington,2020-03-28,11
Franklin,2020-03-28,1
Glastonbury,2020-03-28,8
Goshen,2020-03-28,0
Granby,2020-03-28,0
Greenwich,2020-03-28,79
Griswold,2020-03-28,0
Groton,2020-03-28,2
Guilford,2020-03-28,3
Haddam,2020-03-28,1
Hamden,2020-03-28,11
Hampton,2020-03-28,0
Hartford,2020-03-28,28
Hartland,2020-03-28,0
Harwinton,2020-03-28,4
Hebron,2020-03-28,1
Kent,2020-03-28,1
Killingly,2020-03-28,1
Killingworth,2020-03-28,1
Lebanon,2020-03-28,2
Ledyard,2020-03-28,1
Lisbon,2020-03-28,2
Litchfield,2020-03-28,2
Lyme,2020-03-28,1
Madison,2020-03-28,6
Manchester,2020-03-28,12
Mansfield,2020-03-28,1
Marlborough,2020-03-28,2
Meriden,2020-03-28,14
Middlebury,2020-03-28,2
Middlefield,2020-03-28,0
Middletown,2020-03-28,6
Milford,2020-03-28,11
Monroe,2020-03-28,6
Montville,2020-03-28,1
Morris,2020-03-28,1
Naugatuck,2020-03-28,7
New Britain,2020-03-28,15
New Canaan,2020-03-28,20
New Fairfield,2020-03-28,17
New Hartford,2020-03-28,0
New Haven,2020-03-28,53
New London,2020-03-28,1
New Milford,2020-03-28,14
Newington,2020-03-28,19
Newtown,2020-03-28,22
Norfolk,2020-03-28,1
North Branford,2020-03-28,0
North Canaan,2020-03-28,0
North Haven,2020-03-28,2
North Stonington,2020-03-28,0
Norwalk,2020-03-28,139
Norwich,2020-03-28,2
Old Lyme,2020-03-28,0
Old Saybrook,2020-03-28,4
Orange,2020-03-28,6
Oxford,2020-03-28,5
Plainfield,2020-03-28,0
Plainville,2020-03-28,3
Plymouth,2020-03-28,1
Pomfret,2020-03-28,0
Portland,2020-03-28,2
Preston,2020-03-28,0
Prospect,2020-03-28,1
Putnam,2020-03-28,0
Redding,2020-03-28,13
Ridgefield,2020-03-28,59
Rocky Hill,2020-03-28,14
Roxbury,2020-03-28,2
Salem,2020-03-28,0
Salisbury,2020-03-28,3
Scotland,2020-03-28,0
Seymour,2020-03-28,5
Sharon,2020-03-28,3
Shelton,2020-03-28,20
Sherman,2020-03-28,3
Simsbury,2020-03-28,5
Somers,2020-03-28,0
South Windsor,2020-03-28,4
Southbury,2020-03-28,7
Southington,2020-03-28,16
Sprague,2020-03-28,0
Stafford,2020-03-28,14
Stamford,2020-03-28,86
Sterling,2020-03-28,0
Stonington,2020-03-28,1
Stratford,2020-03-28,18
Suffield,2020-03-28,7
Thomaston,2020-03-28,5
Thompson,2020-03-28,0
Tolland,2020-03-28,6
Torrington,2020-03-28,13
Trumbull,2020-03-28,9
Union,2020-03-28,0
Vernon,2020-03-28,7
Voluntown,2020-03-28,1
Wallingford,2020-03-28,3
Warren,2020-03-28,0
Washington,2020-03-28,5
Waterbury,2020-03-28,38
Waterford,2020-03-28,0
Watertown,2020-03-28,3
West Hartford,2020-03-28,9
West Haven,2020-03-28,19
Westbrook,2020-03-28,1
Weston,2020-03-28,17
Westport,2020-03-28,101
Wethersfield,2020-03-28,8
Willington,2020-03-28,0
Wilton,2020-03-28,31
Winchester,2020-03-28,0
Windham,2020-03-28,0
Windsor,2020-03-28,13
Windsor Locks,2020-03-28,2
Wolcott,2020-03-28,3
Woodbridge,2020-03-28,3
Woodbury,2020-03-28,2
Woodstock,2020-03-28,2
Andover,2020-03-29,0
Ansonia,2020-03-29,7
Ashford,2020-03-29,0
Avon,2020-03-29,6
Barkhamsted,2020-03-29,0
Beacon Falls,2020-03-29,1
Berlin,2020-03-29,11
Bethany,2020-03-29,0
Bethel,2020-03-29,29
Bethlehem,2020-03-29,3
Bloomfield,2020-03-29,6
Bolton,2020-03-29,2
Bozrah,2020-03-29,0
Branford,2020-03-29,12
Bridgeport,2020-03-29,52
Bridgewater,2020-03-29,2
Bristol,2020-03-29,9
Brookfield,2020-03-29,52
Brooklyn,2020-03-29,0
Burlington,2020-03-29,4
Canaan,2020-03-29,0
Canterbury,2020-03-29,0
Canton,2020-03-29,1
Chaplin,2020-03-29,0
Cheshire,2020-03-29,9
Chester,2020-03-29,0
Clinton,2020-03-29,5
Colchester,2020-03-29,2
Colebrook,2020-03-29,0
Columbia,2020-03-29,2
Cornwall,2020-03-29,1
Coventry,2020-03-29,4
Cromwell,2020-03-29,4
Danbury,2020-03-29,182
Darien,2020-03-29,40
Deep River,2020-03-29,2
Derby,2020-03-29,6
Durham,2020-03-29,1
East Granby,2020-03-29,1
East Haddam,2020-03-29,1
East Hampton,2020-03-29,3
East Hartford,2020-03-29,11
East Haven,2020-03-29,7
East Lyme,2020-03-29,2
East Windsor,2020-03-29,0
Eastford,2020-03-29,1
Easton,2020-03-29,3
Ellington,2020-03-29,1
Enfield,2020-03-29,16
Essex,2020-03-29,1
Fairfield,2020-03-29,29
Farmington,2020-03-29,12
Franklin,2020-03-29,1
Glastonbury,2020-03-29,11
Goshen,2020-03-29,0
Granby,2020-03-29,0
Greenwich,2020-03-29,93
Griswold,2020-03-29,0
Groton,2020-03-29,2
Guilford,2020-03-29,3
Haddam,2020-03-29,1
Hamden,2020-03-29,14
Hampton,2020-03-29,0
Hartford,2020-03-29,39
Hartland,2020-03-29,0
Harwinton,2020-03-29,4
Hebron,2020-03-29,1
Kent,2020-03-29,3
Killingly,2020-03-29,2
Killingworth,2020-03-29,1
Lebanon,2020-03-29,2
Ledyard,2020-03-29,1
Lisbon,2020-03-29,2
Litchfield,2020-03-29,2
Lyme,2020-03-29,1
Madison,2020-03-29,7
Manchester,2020-03-29,16
Mansfield,2020-03-29,0
Marlborough,2020-03-29,2
Meriden,2020-03-29,16
Middlebury,2020-03-29,5
Middlefield,2020-03-29,0
Middletown,2020-03-29,12
Milford,2020-03-29,12
Monroe,2020-03-29,6
Montville,2020-03-29,1
Morris,2020-03-29,1
Naugatuck,2020-03-29,7
New Britain,2020-03-29,20
New Canaan,2020-03-29,29
New Fairfield,2020-03-29,25
New Hartford,2020-03-29,1
New Haven,2020-03-29,56
New London,2020-03-29,1
New Milford,2020-03-29,24
Newington,2020-03-29,21
Newtown,2020-03-29,26
Norfolk,2020-03-29,1
North Branford,2020-03-29,1
North Canaan,2020-03-29,0
North Haven,2020-03-29,2
North Stonington,2020-03-29,0
Norwalk,2020-03-29,226
Norwich,2020-03-29,2
Old Lyme,2020-03-29,1
Old Saybrook,2020-03-29,4
Orange,2020-03-29,7
Oxford,2020-03-29,7
Plainfield,2020-03-29,0
Plainville,2020-03-29,5
Plymouth,2020-03-29,1
Pomfret,2020-03-29,0
Portland,2020-03-29,2
Preston,2020-03-29,0
Prospect,2020-03-29,2
Putnam,2020-03-29,0
Redding,2020-03-29,16
Ridgefield,2020-03-29,69
Rocky Hill,2020-03-29,14
Roxbury,2020-03-29,2
Salem,2020-03-29,0
Salisbury,2020-03-29,3
Scotland,2020-03-29,0
Seymour,2020-03-29,9
Sharon,2020-03-29,3
Shelton,2020-03-29,24
Sherman,2020-03-29,3
Simsbury,2020-03-29,5
Somers,2020-03-29,0
South Windsor,2020-03-29,7
Southbury,2020-03-29,7
Southington,2020-03-29,16
Sprague,2020-03-29,0
Stafford,2020-03-29,15
Stamford,2020-03-29,126
Sterling,2020-03-29,0
Stonington,2020-03-29,1
Stratford,2020-03-29,22
Suffield,2020-03-29,7
Thomaston,2020-03-29,5
Thompson,2020-03-29,1
Tolland,2020-03-29,6
Torrington,2020-03-29,14
Trumbull,2020-03-29,14
Union,2020-03-29,0
Vernon,2020-03-29,8
Voluntown,2020-03-29,1
Wallingford,2020-03-29,5
Warren,2020-03-29,0
Washington,2020-03-29,6
Waterbury,2020-03-29,52
Waterford,2020-03-29,0
Watertown,2020-03-29,6
West Hartford,2020-03-29,9
West Haven,2020-03-29,20
Westbrook,2020-03-29,1
Weston,2020-03-29,23
Westport,2020-03-29,114
Wethersfield,2020-03-29,10
Willington,2020-03-29,1
Wilton,2020-03-29,42
Winchester,2020-03-29,1
Windham,2020-03-29,0
Windsor,2020-03-29,15
Windsor Locks,2020-03-29,2
Wolcott,2020-03-29,3
Woodbridge,2020-03-29,3
Woodbury,2020-03-29,4
Woodstock,2020-03-29,3
Andover,2020-03-30,0
Ansonia,2020-03-30,11
Ashford,2020-03-30,1
Avon,2020-03-30,9
Barkhamsted,2020-03-30,0
Beacon Falls,2020-03-30,2
Berlin,2020-03-30,11
Bethany,2020-03-30,0
Bethel,2020-03-30,35
Bethlehem,2020-03-30,4
Bloomfield,2020-03-30,8
Bolton,2020-03-30,2
Bozrah,2020-03-30,1
Branford,2020-03-30,14
Bridgeport,2020-03-30,60
Bridgewater,2020-03-30,2
Bristol,2020-03-30,9
Brookfield,2020-03-30,58
Brooklyn,2020-03-30,0
Burlington,2020-03-30,4
Canaan,2020-03-30,0
Canterbury,2020-03-30,0
Canton,2020-03-30,1
Chaplin,2020-03-30,0
Cheshire,2020-03-30,13
Chester,2020-03-30,0
Clinton,2020-03-30,5
Colchester,2020-03-30,2
Colebrook,2020-03-30,0
Columbia,2020-03-30,2
Cornwall,2020-03-30,1
Coventry,2020-03-30,4
Cromwell,2020-03-30,4
Danbury,2020-03-30,218
Darien,2020-03-30,44
Deep River,2020-03-30,3
Derby,2020-03-30,6
Durham,2020-03-30,1
East Granby,2020-03-30,1
East Haddam,2020-03-30,2
East Hampton,2020-03-30,3
East Hartford,2020-03-30,17
East Haven,2020-03-30,7
East Lyme,2020-03-30,2
East Windsor,2020-03-30,0
Eastford,2020-03-30,1
Easton,2020-03-30,3
Ellington,2020-03-30,2
Enfield,2020-03-30,20
Essex,2020-03-30,2
Fairfield,2020-03-30,35
Farmington,2020-03-30,15
Franklin,2020-03-30,1
Glastonbury,2020-03-30,12
Goshen,2020-03-30,0
Granby,2020-03-30,0
Greenwich,2020-03-30,114
Griswold,2020-03-30,1
Groton,2020-03-30,2
Guilford,2020-03-30,3
Haddam,2020-03-30,1
Hamden,2020-03-30,28
Hampton,2020-03-30,0
Hartford,2020-03-30,49
Hartland,2020-03-30,0
Harwinton,2020-03-30,4
Hebron,2020-03-30,3
Kent,2020-03-30,5
Killingly,2020-03-30,2
Killingworth,2020-03-30,1
Lebanon,2020-03-30,2
Ledyard,2020-03-30,2
Lisbon,2020-03-30,2
Litchfield,2020-03-30,3
Lyme,2020-03-30,1
Madison,2020-03-30,8
Manchester,2020-03-30,19
Mansfield,2020-03-30,1
Marlborough,2020-03-30,2
Meriden,2020-03-30,21
Middlebury,2020-03-30,6
Middlefield,2020-03-30,1
Middletown,2020-03-30,18
Milford,2020-03-30,15
Monroe,2020-03-30,6
Montville,2020-03-30,1
Morris,2020-03-30,1
Naugatuck,2020-03-30,7
New Britain,2020-03-30,26
New Canaan,2020-03-30,34
New Fairfield,2020-03-30,30
New Hartford,2020-03-30,1
New Haven,2020-03-30,73
New London,2020-03-30,1
New Milford,2020-03-30,34
Newington,2020-03-30,24
Newtown,2020-03-30,28
Norfolk,2020-03-30,1
North Branford,2020-03-30,2
North Canaan,2020-03-30,0
North Haven,2020-03-30,2
North Stonington,2020-03-30,0
Norwalk,2020-03-30,271
Norwich,2020-03-30,2
Old Lyme,2020-03-30,1
Old Saybrook,2020-03-30,5
Orange,2020-03-30,7
Oxford,2020-03-30,8
Plainfield,2020-03-30,0
Plainville,2020-03-30,7
Plymouth,2020-03-30,2
Pomfret,2020-03-30,1
Portland,2020-03-30,3
Preston,2020-03-30,1
Prospect,2020-03-30,3
Putnam,2020-03-30,0
Redding,2020-03-30,16
Ridgefield,2020-03-30,74
Rocky Hill,2020-03-30,15
Roxbury,2020-03-30,2
Salem,2020-03-30,0
Salisbury,2020-03-30,3
Scotland,2020-03-30,0
Seymour,2020-03-30,10
Sharon,2020-03-30,3
Shelton,2020-03-30,31
Sherman,2020-03-30,4
Simsbury,2020-03-30,5
Somers,2020-03-30,2
South Windsor,2020-03-30,8
Southbury,2020-03-30,11
Southington,2020-03-30,16
Sprague,2020-03-30,0
Stafford,2020-03-30,17
Stamford,2020-03-30,157
Sterling,2020-03-30,0
Stonington,2020-03-30,1
Stratford,2020-03-30,27
Suffield,2020-03-30,7
Thomaston,2020-03-30,6
Thompson,2020-03-30,1
Tolland,2020-03-30,6
Torrington,2020-03-30,18
Trumbull,2020-03-30,14
Union,2020-03-30,0
Vernon,2020-03-30,10
Voluntown,2020-03-30,1
Wallingford,2020-03-30,8
Warren,2020-03-30,0
Washington,2020-03-30,10
Waterbury,2020-03-30,69
Waterford,2020-03-30,0
Watertown,2020-03-30,6
West Hartford,2020-03-30,12
West Haven,2020-03-30,30
Westbrook,2020-03-30,1
Weston,2020-03-30,27
Westport,2020-03-30,115
Wethersfield,2020-03-30,12
Willington,2020-03-30,1
Wilton,2020-03-30,44
Winchester,2020-03-30,2
Windham,2020-03-30,1
Windsor,2020-03-30,19
Windsor Locks,2020-03-30,2
Wolcott,2020-03-30,5
Woodbridge,2020-03-30,4
Woodbury,2020-03-30,5
Woodstock,2020-03-30,3
Andover,2020-03-31,0
Ansonia,2020-03-31,17
Ashford,2020-03-31,1
Avon,2020-03-31,10
Barkhamsted,2020-03-31,0
Beacon Falls,2020-03-31,3
Berlin,2020-03-31,11
Bethany,2020-03-31,1
Bethel,2020-03-31,37
Bethlehem,2020-03-31,4
Bloomfield,2020-03-31,11
Bolton,2020-03-31,2
Bozrah,2020-03-31,1
Branford,2020-03-31,19
Bridgeport,2020-03-31,86
Bridgewater,2020-03-31,2
Bristol,2020-03-31,9
Brookfield,2020-03-31,58
Brooklyn,2020-03-31,0
Burlington,2020-03-31,5
Canaan,2020-03-31,0
Canterbury,2020-03-31,0
Canton,2020-03-31,1
Chaplin,2020-03-31,0
Cheshire,2020-03-31,18
Chester,2020-03-31,1
Clinton,2020-03-31,7
Colchester,2020-03-31,2
Colebrook,2020-03-31,0
Columbia,2020-03-31,2
Cornwall,2020-03-31,1
Coventry,2020-03-31,4
Cromwell,2020-03-31,5
Danbury,2020-03-31,223
Darien,2020-03-31,69
Deep River,2020-03-31,3
Derby,2020-03-31,9
Durham,2020-03-31,1
East Granby,2020-03-31,1
East Haddam,2020-03-31,2
East Hampton,2020-03-31,3
East Hartford,2020-03-31,21
East Haven,2020-03-31,13
East Lyme,2020-03-31,2
East Windsor,2020-03-31,2
Eastford,2020-03-31,1
Easton,2020-03-31,4
Ellington,2020-03-31,2
Enfield,2020-03-31,24
Essex,2020-03-31,2
Fairfield,2020-03-31,40
Farmington,2020-03-31,15
Franklin,2020-03-31,1
Glastonbury,2020-03-31,12
Goshen,2020-03-31,1
Granby,2020-03-31,1
Greenwich,2020-03-31,149
Griswold,2020-03-31,1
Groton,2020-03-31,2
Guilford,2020-03-31,5
Haddam,2020-03-31,1
Hamden,2020-03-31,47
Hampton,2020-03-31,0
Hartford,2020-03-31,65
Hartland,2020-03-31,0
Harwinton,2020-03-31,4
Hebron,2020-03-31,3
Kent,2020-03-31,5
Killingly,2020-03-31,2
Killingworth,2020-03-31,1
Lebanon,2020-03-31,2
Ledyard,2020-03-31,2
Lisbon,2020-03-31,2
Litchfield,2020-03-31,3
Lyme,2020-03-31,1
Madison,2020-03-31,11
Manchester,2020-03-31,23
Mansfield,2020-03-31,1
Marlborough,2020-03-31,2
Meriden,2020-03-31,24
Middlebury,2020-03-31,7
Middlefield,2020-03-31,1
Middletown,2020-03-31,19
Milford,2020-03-31,17
Monroe,2020-03-31,8
Montville,2020-03-31,2
Morris,2020-03-31,1
Naugatuck,2020-03-31,9
New Britain,2020-03-31,27
New Canaan,2020-03-31,41
New Fairfield,2020-03-31,30
New Hartford,2020-03-31,3
New Haven,2020-03-31,121
New London,2020-03-31,2
New Milford,2020-03-31,35
Newington,2020-03-31,26
Newtown,2020-03-31,33
Norfolk,2020-03-31,1
North Branford,2020-03-31,5
North Canaan,2020-03-31,0
North Haven,2020-03-31,9
North Stonington,2020-03-31,0
Norwalk,2020-03-31,302
Norwich,2020-03-31,2
Old Lyme,2020-03-31,1
Old Saybrook,2020-03-31,5
Orange,2020-03-31,7
Oxford,2020-03-31,11
Plainfield,2020-03-31,0
Plainville,2020-03-31,7
Plymouth,2020-03-31,2
Pomfret,2020-03-31,1
Portland,2020-03-31,3
Preston,2020-03-31,1
Prospect,2020-03-31,4
Putnam,2020-03-31,0
Redding,2020-03-31,16
Ridgefield,2020-03-31,77
Rocky Hill,2020-03-31,17
Roxbury,2020-03-31,2
Salem,2020-03-31,0
Salisbury,2020-03-31,3
Scotland,2020-03-31,0
Seymour,2020-03-31,13
Sharon,2020-03-31,3
Shelton,2020-03-31,46
Sherman,2020-03-31,4
Simsbury,2020-03-31,7
Somers,2020-03-31,4
South Windsor,2020-03-31,9
Southbury,2020-03-31,13
Southington,2020-03-31,19
Sprague,2020-03-31,0
Stafford,2020-03-31,17
Stamford,2020-03-31,401
Sterling,2020-03-31,0
Stonington,2020-03-31,2
Stratford,2020-03-31,31
Suffield,2020-03-31,9
Thomaston,2020-03-31,7
Thompson,2020-03-31,1
Tolland,2020-03-31,9
Torrington,2020-03-31,20
Trumbull,2020-03-31,17
Union,2020-03-31,0
Vernon,2020-03-31,11
Voluntown,2020-03-31,1
Wallingford,2020-03-31,10
Warren,2020-03-31,0
Washington,2020-03-31,10
Waterbury,2020-03-31,75
Waterford,2020-03-31,0
Watertown,2020-03-31,7
West Hartford,2020-03-31,20
West Haven,2020-03-31,38
Westbrook,2020-03-31,2
Weston,2020-03-31,29
Westport,2020-03-31,120
Wethersfield,2020-03-31,15
Willington,2020-03-31,1
Wilton,2020-03-31,49
Winchester,2020-03-31,2
Windham,2020-03-31,2
Windsor,2020-03-31,20
Windsor Locks,2020-03-31,4
Wolcott,2020-03-31,5
Woodbridge,2020-03-31,6
Woodbury,2020-03-31,5
Woodstock,2020-03-31,3
Andover,2020-04-01,0
Ansonia,2020-04-01,22
Ashford,2020-04-01,3
Avon,2020-04-01,10
Barkhamsted,2020-04-01,1
Beacon Falls,2020-04-01,6
Berlin,2020-04-01,14
Bethany,2020-04-01,1
Bethel,2020-04-01,38
Bethlehem,2020-04-01,4
Bloomfield,2020-04-01,16
Bolton,2020-04-01,2
Bozrah,2020-04-01,1
Branford,2020-04-01,22
Bridgeport,2020-04-01,105
Bridgewater,2020-04-01,3
Bristol,2020-04-01,15
Brookfield,2020-04-01,58
Brooklyn,2020-04-01,0
Burlington,2020-04-01,5
Canaan,2020-04-01,0
Canterbury,2020-04-01,0
Canton,2020-04-01,2
Chaplin,2020-04-01,0
Cheshire,2020-04-01,20
Chester,2020-04-01,1
Clinton,2020-04-01,8
Colchester,2020-04-01,3
Colebrook,2020-04-01,0
Columbia,2020-04-01,2
Cornwall,2020-04-01,1
Coventry,2020-04-01,4
Cromwell,2020-04-01,7
Danbury,2020-04-01,227
Darien,2020-04-01,72
Deep River,2020-04-01,3
Derby,2020-04-01,14
Durham,2020-04-01,2
East Granby,2020-04-01,1
East Haddam,2020-04-01,2
East Hampton,2020-04-01,4
East Hartford,2020-04-01,23
East Haven,2020-04-01,16
East Lyme,2020-04-01,2
East Windsor,2020-04-01,2
Eastford,2020-04-01,1
Easton,2020-04-01,5
Ellington,2020-04-01,4
Enfield,2020-04-01,33
Essex,2020-04-01,2
Fairfield,2020-04-01,47
Farmington,2020-04-01,15
Franklin,2020-04-01,1
Glastonbury,2020-04-01,13
Goshen,2020-04-01,1
Granby,2020-04-01,1
Greenwich,2020-04-01,157
Griswold,2020-04-01,1
Groton,2020-04-01,2
Guilford,2020-04-01,5
Haddam,2020-04-01,1
Hamden,2020-04-01,56
Hampton,2020-04-01,0
Hartford,2020-04-01,74
Hartland,2020-04-01,0
Harwinton,2020-04-01,4
Hebron,2020-04-01,4
Kent,2020-04-01,5
Killingly,2020-04-01,2
Killingworth,2020-04-01,1
Lebanon,2020-04-01,2
Ledyard,2020-04-01,2
Lisbon,2020-04-01,2
Litchfield,2020-04-01,4
Lyme,2020-04-01,1
Madison,2020-04-01,12
Manchester,2020-04-01,28
Mansfield,2020-04-01,1
Marlborough,2020-04-01,3
Meriden,2020-04-01,31
Middlebury,2020-04-01,7
Middlefield,2020-04-01,1
Middletown,2020-04-01,24
Milford,2020-04-01,20
Monroe,2020-04-01,9
Montville,2020-04-01,3
Morris,2020-04-01,1
Naugatuck,2020-04-01,13
New Britain,2020-04-01,32
New Canaan,2020-04-01,43
New Fairfield,2020-04-01,32
New Hartford,2020-04-01,3
New Haven,2020-04-01,135
New London,2020-04-01,2
